environment_seed,trace_index,state_id,proposed_action_id,deployed_action_id,success,reward
2111,184,237,0,0,True,4.450000000000
2111,185,237,0,0,True,4.650000000000
2111,186,229,0,0,True,4.450000000000
2111,187,229,0,0,True,4.783333333333
2111,188,226,3,3,True,4.066666666667
2111,189,238,1,3,True,4.450000000000
2111,190,239,1,3,True,4.450000000000
2111,191,239,1,1,True,3.850000000000
2111,192,239,1,1,True,4.300000000000
2111,193,255,3,1,True,4.900000000000
2111,194,243,1,1,True,4.700000000000
2111,195,243,1,1,True,4.862500000000
2111,196,246,2,2,True,4.566666666667
2111,197,250,1,2,True,5.025000000000
2111,198,254,1,2,True,4.883333333333
2111,199,250,1,1,True,4.637500000000
2111,200,253,3,1,True,4.916666666667
2111,201,248,0,1,True,4.916666666667
2111,202,248,0,0,True,4.766666666667
2111,203,244,0,0,True,5.050000000000
2111,204,241,1,0,True,4.887500000000
2111,205,253,3,3,True,4.533333333333
2111,206,246,2,3,True,4.716666666667
2111,207,254,1,3,True,4.816666666667
2111,208,250,1,1,True,4.675000000000
2111,209,250,1,1,True,4.887500000000
2111,210,253,3,1,True,4.916666666667
2111,211,252,0,0,True,4.766666666667
2111,212,244,0,0,True,4.916666666667
2111,213,240,3,0,True,5.050000000000
2111,214,253,3,3,True,4.666666666667
2111,215,240,3,3,True,5.016666666667
2111,216,252,0,3,True,4.850000000000
2111,217,249,2,2,True,4.666666666667
2111,218,252,0,2,True,5.050000000000
2111,219,241,1,2,True,4.916666666667
2111,220,252,0,0,True,4.766666666667
2111,221,248,0,0,True,4.916666666667
2111,222,240,3,0,True,5.050000000000
2111,223,245,1,1,True,4.737500000000
2111,224,241,1,1,True,5.016666666667
2111,225,220,1,1,True,4.116666666667
2111,226,216,1,1,True,4.116666666667
2111,227,208,1,1,True,4.050000000000
2111,228,216,1,1,True,5.478571428571
2111,229,220,1,1,True,4.078571428571
2111,230,212,1,1,True,4.050000000000
2111,231,212,1,1,True,5.487500000000
2111,232,212,1,1,True,5.383333333333
2111,233,213,3,3,True,3.800000000000
2111,234,212,1,3,True,3.983333333333
2111,235,221,3,3,True,3.983333333333
2111,236,217,3,3,True,3.983333333333
2111,237,213,3,3,True,3.916666666667
2111,238,222,1,1,True,5.175000000000
2111,239,152,1,1,True,5.425000000000
2111,240,156,2,1,True,3.916666666667
2111,241,157,1,1,True,5.383333333333
2111,242,148,2,2,True,4.925000000000
2111,243,158,1,2,True,5.050000000000
2111,244,95,0,2,True,5.050000000000
2111,245,95,0,0,True,3.400000000000
2111,246,95,0,0,True,3.650000000000
2111,247,95,0,0,True,3.650000000000
2111,248,91,2,2,True,4.800000000000
2111,249,91,2,2,True,5.050000000000
2111,250,83,2,2,True,5.050000000000
2111,251,23,2,2,True,5.050000000000
2111,252,31,2,2,True,5.050000000000
2111,253,19,2,2,True,5.050000000000
2111,254,31,2,2,True,3.650000000000
2111,255,23,2,2,True,3.650000000000
2111,256,23,2,2,True,3.650000000000
2111,257,23,2,2,True,5.050000000000
2111,258,23,2,2,True,5.050000000000
2111,259,27,2,2,True,5.050000000000
2111,260,27,2,2,True,5.050000000000
2111,261,31,2,2,True,5.050000000000
2111,262,31,2,2,True,5.050000000000
2111,263,31,2,2,True,5.050000000000
2111,264,31,2,2,True,5.050000000000
2111,265,19,2,2,True,5.050000000000
2111,266,23,2,2,True,5.050000000000
2111,267,23,2,2,True,5.050000000000
2111,268,31,2,2,True,5.050000000000
2111,269,23,2,2,True,5.050000000000
2111,270,31,2,2,True,5.050000000000
2111,271,19,2,2,True,5.050000000000
2111,272,31,2,2,True,5.050000000000
2111,273,31,2,2,True,5.050000000000
2111,274,23,2,2,True,5.050000000000
2111,275,27,2,2,True,5.050000000000
2111,276,31,2,2,True,5.050000000000
2111,277,19,2,2,True,5.050000000000
2111,278,31,2,2,True,5.050000000000
2111,279,31,2,2,True,5.050000000000
2111,280,23,2,2,True,5.050000000000
2111,281,23,2,2,True,5.050000000000
2111,282,31,2,2,True,5.050000000000
2111,283,31,2,2,True,5.050000000000
2111,284,31,2,2,True,5.050000000000
2111,285,31,2,2,True,5.050000000000
2111,286,23,2,2,True,5.050000000000
2111,287,19,2,2,True,5.050000000000
2111,288,31,2,2,True,5.050000000000
2111,289,63,1,1,True,4.200000000000
2111,290,63,1,1,True,4.450000000000
2111,291,127,3,1,True,4.650000000000
2111,292,127,3,3,True,4.500000000000
2111,293,127,3,3,True,4.750000000000
2111,294,127,3,3,True,4.450000000000
2111,295,191,2,2,True,4.200000000000
2111,296,191,2,2,True,4.650000000000
2111,297,190,1,2,True,4.822727272727
2111,298,252,0,0,True,4.700000000000
2111,299,252,0,0,True,4.887500000000
2111,300,253,3,0,True,4.887500000000
2111,301,253,3,3,True,4.533333333333
2111,302,254,1,3,True,4.925000000000
2111,303,254,1,3,True,4.925000000000
2111,304,254,1,1,True,4.675000000000
2111,305,254,1,1,True,4.987500000000
2111,306,253,3,1,True,5.016666666667
2111,307,252,0,0,True,4.766666666667
2111,308,252,0,0,True,4.916666666667
2111,309,252,0,0,True,4.916666666667
2111,310,252,0,0,True,4.916666666667
2111,311,252,0,0,True,4.850000000000
2111,312,253,3,3,True,4.633333333333
2111,313,254,1,3,True,4.716666666667
2111,314,254,1,3,True,4.862500000000
2111,315,254,1,1,True,4.675000000000
2111,316,254,1,1,True,4.887500000000
2111,317,253,3,1,True,4.887500000000
2111,318,253,3,3,True,4.600000000000
2111,319,253,3,3,True,4.916666666667
2111,320,251,0,3,True,5.166666666667
2111,321,239,1,1,True,4.516666666667
2111,322,239,1,1,True,4.766666666667
2111,323,227,1,1,True,4.700000000000
2111,324,231,1,1,True,4.237500000000
2111,325,227,1,1,True,4.266666666667
2111,326,238,1,1,True,4.700000000000
2111,327,238,1,1,True,4.266666666667
2111,328,238,1,1,True,4.766666666667
2111,329,226,3,3,True,4.516666666667
2111,330,234,2,3,True,4.700000000000
2111,331,238,1,3,True,4.633333333333
2111,332,234,2,2,True,4.316666666667
2111,333,227,1,2,True,4.500000000000
2111,334,227,1,2,True,4.500000000000
2111,335,239,1,1,True,3.800000000000
2111,336,239,1,1,True,4.112500000000
2111,337,238,1,1,True,4.175000000000
2111,338,234,2,2,True,4.383333333333
2111,339,238,1,2,True,4.633333333333
2111,340,226,3,2,True,4.566666666667
2111,341,230,2,2,True,4.500000000000
2111,342,239,1,1,True,3.862500000000
2111,343,238,1,1,True,4.112500000000
2111,344,238,1,1,True,4.175000000000
2111,345,238,1,1,True,4.237500000000
2111,346,237,0,0,True,4.450000000000
2111,347,237,0,0,True,4.700000000000
2111,348,233,0,0,True,4.700000000000
2111,349,225,3,3,True,4.450000000000
2111,350,225,3,3,True,4.700000000000
2111,351,237,0,3,True,4.633333333333
2111,352,227,1,1,True,5.075000000000
2111,353,231,1,1,True,4.425000000000
2111,354,231,1,1,True,5.087500000000
2111,355,227,1,1,True,4.516666666667
2111,356,239,1,1,True,4.450000000000
2111,357,231,1,1,True,4.287500000000
2111,358,239,1,1,True,4.478571428571
2111,359,230,2,2,True,4.228571428571
2111,360,230,2,2,True,4.478571428571
2111,361,234,2,2,True,4.878571428571
2111,362,238,1,1,True,4.400000000000
2111,363,234,2,1,True,4.287500000000
2111,364,230,2,1,True,4.287500000000
2111,365,238,1,1,True,4.287500000000
2111,366,233,0,0,True,4.133333333333
2111,367,238,1,0,True,4.316666666667
2111,368,238,1,0,True,4.316666666667
2111,369,238,1,1,True,3.975000000000
2111,370,230,2,1,True,4.287500000000
2111,371,233,0,1,True,4.234615384615
2111,372,236,1,1,True,4.434615384615
2111,373,228,0,0,True,4.200000000000
2111,374,237,0,0,True,4.383333333333
2111,375,238,1,0,True,4.583333333333
2111,376,226,3,3,True,4.133333333333
2111,377,226,3,3,True,4.383333333333
2111,378,230,2,3,True,4.583333333333
2111,379,238,1,1,True,3.975000000000
2111,380,234,2,1,True,4.225000000000
2111,381,225,3,1,True,4.225000000000
2111,382,225,3,3,True,4.533333333333
2111,383,238,1,3,True,4.383333333333
2111,384,238,1,3,True,4.383333333333
2111,385,246,2,2,True,4.566666666667
2111,386,242,0,2,True,4.762500000000
2111,387,242,0,2,True,4.762500000000
2111,388,242,0,0,True,4.575000000000
2111,389,246,2,0,True,5.087500000000
2111,390,253,3,0,True,4.916666666667
2111,391,244,0,0,True,4.916666666667
2111,392,244,0,0,True,4.850000000000
2111,393,253,3,3,True,4.637500000000
2111,394,249,2,3,True,4.883333333333
2111,395,246,2,3,True,4.887500000000
2111,396,253,3,3,True,5.016666666667
2111,397,252,0,0,True,4.766666666667
2111,398,244,0,0,True,4.950000000000
2111,399,253,3,0,True,4.783333333333
2111,400,242,0,0,True,4.816666666667
2111,401,254,1,1,True,4.512500000000
2111,402,242,0,1,True,4.825000000000
2111,403,254,1,1,True,4.887500000000
2111,404,245,1,1,True,4.916666666667
2111,405,252,0,0,True,4.666666666667
2111,406,252,0,0,True,4.950000000000
2111,407,249,2,0,True,4.950000000000
2111,408,249,2,2,True,4.637500000000
2111,409,253,3,2,True,4.916666666667
2111,410,252,0,2,True,5.050000000000
2111,411,253,3,3,True,4.666666666667
2111,412,248,0,3,True,4.850000000000
2111,413,241,1,3,True,4.916666666667
2111,414,248,0,0,True,4.666666666667
2111,415,252,0,0,True,4.916666666667
2111,416,244,0,0,True,4.950000000000
2111,417,221,3,3,True,3.800000000000
2111,418,221,3,3,True,4.050000000000
2111,419,213,3,3,True,4.050000000000
2111,420,209,1,1,True,5.266666666667
2111,421,216,1,1,True,4.050000000000
2111,422,208,1,1,True,5.478571428571
2111,423,216,1,1,True,4.078571428571
2111,424,208,1,1,True,4.050000000000
2111,425,216,1,1,True,5.487500000000
2111,426,220,1,1,True,5.383333333333
2111,427,221,3,3,True,3.800000000000
2111,428,212,1,3,True,3.983333333333
2111,429,213,3,3,True,3.983333333333
2111,430,221,3,3,True,3.916666666667
2111,431,222,1,1,True,5.112500000000
2111,432,149,1,1,True,5.425000000000
2111,433,152,1,1,True,3.983333333333
2111,434,144,3,3,True,3.733333333333
2111,435,156,2,3,True,3.983333333333
2111,436,144,3,3,True,3.916666666667
2111,437,157,1,1,True,5.133333333333
2111,438,156,2,1,True,3.916666666667
2111,439,157,1,1,True,5.300000000000
2111,440,145,1,1,True,3.900000000000
2111,441,149,1,1,True,3.916666666667
2111,442,148,2,2,True,5.085714285714
2111,443,84,1,2,True,5.050000000000
2111,444,86,2,2,True,5.050000000000
2111,445,95,0,0,True,3.400000000000
2111,446,95,0,0,True,3.650000000000
2111,447,87,2,0,True,3.650000000000
2111,448,95,0,0,True,3.650000000000
2111,449,93,2,2,True,4.800000000000
2111,450,94,2,2,True,5.050000000000
2111,451,87,2,2,True,5.050000000000
2111,452,83,2,2,True,5.050000000000
2111,453,83,2,2,True,5.050000000000
2111,454,87,2,2,True,5.050000000000
2111,455,87,2,2,True,5.050000000000
2111,456,95,0,0,True,4.800000000000
2111,457,95,0,0,True,5.050000000000
2111,458,95,0,0,True,5.050000000000
2111,459,91,2,2,True,4.800000000000
2111,460,95,0,2,True,5.050000000000
2111,461,83,2,2,True,5.050000000000
2111,462,95,0,0,True,4.800000000000
2111,463,83,2,0,True,5.050000000000
2111,464,95,0,0,True,5.050000000000
2111,465,83,2,2,True,4.800000000000
2111,466,95,0,2,True,5.050000000000
2111,467,95,0,2,True,5.050000000000
2111,468,87,2,2,True,5.050000000000
2111,469,91,2,2,True,5.050000000000
2111,470,91,2,2,True,5.050000000000
2111,471,83,2,2,True,5.050000000000
2111,472,91,2,2,True,5.050000000000
2111,473,83,2,2,True,5.050000000000
2111,474,95,0,0,True,4.800000000000
2111,475,95,0,0,True,5.050000000000
2111,476,83,2,0,True,5.050000000000
2111,477,95,0,0,True,5.050000000000
2111,478,91,2,2,True,4.800000000000
2111,479,91,2,2,True,5.050000000000
2111,480,95,0,2,True,5.050000000000
2111,481,127,3,3,True,4.300000000000
2111,482,191,2,3,True,4.550000000000
2111,483,191,2,3,True,4.450000000000
2111,484,191,2,2,True,4.200000000000
2111,485,191,2,2,True,4.450000000000
2111,486,255,3,2,True,4.633333333333
2111,487,255,3,3,True,4.430769230769
2111,488,254,1,3,True,4.850000000000
2111,489,253,3,3,True,4.850000000000
2111,490,253,3,3,True,4.916666666667
2111,491,252,0,0,True,4.600000000000
2111,492,253,3,0,True,4.783333333333
2111,493,254,1,0,True,4.716666666667
2111,494,254,1,1,True,4.512500000000
2111,495,254,1,1,True,4.762500000000
2111,496,254,1,1,True,4.762500000000
2111,497,254,1,1,True,4.825000000000
2111,498,254,1,1,True,4.887500000000
2111,499,253,3,3,True,4.666666666667
2111,500,252,0,3,True,5.116666666667
2111,501,252,0,3,True,4.916666666667
2111,502,252,0,0,True,4.600000000000
2111,503,253,3,0,True,4.916666666667
2111,504,252,0,0,True,4.916666666667
2111,505,252,0,0,True,4.850000000000
2111,506,253,3,3,True,4.600000000000
2111,507,253,3,3,True,4.850000000000
2111,508,253,3,3,True,5.016666666667
2111,509,252,0,0,True,4.666666666667
2111,510,252,0,0,True,5.016666666667
2111,511,252,0,0,True,4.916666666667
2203,0,172,1,1,True,5.613142857143
2203,1,184,3,1,True,5.425000000000
2203,2,184,3,1,True,5.227777777778
2203,3,177,0,0,True,4.866666666667
2203,4,177,0,0,True,5.150000000000
2203,5,245,1,0,True,5.186363636364
2203,6,253,3,3,True,4.883333333333
2203,7,254,1,3,True,4.950000000000
2203,8,254,1,3,True,4.866666666667
2203,9,254,1,1,True,4.661538461538
2203,10,246,2,1,True,5.083333333333
2203,11,253,3,1,True,5.212500000000
2203,12,249,2,2,True,4.766666666667
2203,13,241,1,2,True,5.250000000000
2203,14,253,3,2,True,5.050000000000
2203,15,240,3,3,True,4.600000000000
2203,16,245,1,3,True,4.783333333333
2203,17,254,1,3,True,4.783333333333
2203,18,246,2,2,True,4.637500000000
2203,19,241,1,2,True,4.950000000000
2203,20,253,3,2,True,4.987500000000
2203,21,241,1,1,True,4.666666666667
2203,22,240,3,1,True,4.850000000000
2203,23,253,3,1,True,5.087500000000
2203,24,253,3,3,True,4.637500000000
2203,25,249,2,3,True,4.850000000000
2203,26,249,2,3,True,5.050000000000
2203,27,249,2,2,True,4.800000000000
2203,28,253,3,2,True,4.987500000000
2203,29,253,3,2,True,5.016666666667
2203,30,248,0,0,True,4.600000000000
2203,31,245,1,0,True,5.016666666667
2203,32,252,0,0,True,4.916666666667
2203,33,216,1,1,True,3.800000000000
2203,34,220,1,1,True,5.478571428571
2203,35,220,1,1,True,4.050000000000
2203,36,216,1,1,True,5.434615384615
2203,37,216,1,1,True,4.034615384615
2203,38,216,1,1,True,4.034615384615
2203,39,208,1,1,True,4.050000000000
2203,40,220,1,1,True,5.466666666667
2203,41,212,1,1,True,4.050000000000
2203,42,208,1,1,True,4.050000000000
2203,43,212,1,1,True,4.050000000000
2203,44,216,1,1,True,3.983333333333
2203,45,209,1,1,True,5.425000000000
2203,46,156,2,2,True,5.175000000000
2203,47,156,2,2,True,5.272222222222
2203,48,153,1,2,True,5.175000000000
2203,49,146,2,2,True,5.050000000000
2203,50,95,0,0,True,3.400000000000
2203,51,86,2,0,True,3.650000000000
2203,52,86,2,0,True,3.792857142857
2203,53,93,2,2,True,4.800000000000
2203,54,87,2,2,True,5.050000000000
2203,55,91,2,2,True,5.050000000000
2203,56,95,0,0,True,3.400000000000
2203,57,95,0,0,True,3.650000000000
2203,58,95,0,0,True,3.650000000000
2203,59,95,0,0,True,3.650000000000
2203,60,95,0,0,True,3.650000000000
2203,61,83,2,2,True,4.800000000000
2203,62,31,2,2,True,5.050000000000
2203,63,31,2,2,True,5.050000000000
2203,64,19,2,2,True,5.050000000000
2203,65,19,2,2,True,5.050000000000
2203,66,19,2,2,True,5.050000000000
2203,67,23,2,2,True,5.050000000000
2203,68,31,2,2,True,5.050000000000
2203,69,31,2,2,True,5.050000000000
2203,70,23,2,2,True,5.050000000000
2203,71,19,2,2,True,5.050000000000
2203,72,31,2,2,True,5.050000000000
2203,73,27,2,2,True,5.050000000000
2203,74,31,2,2,True,5.050000000000
2203,75,27,2,2,True,5.050000000000
2203,76,23,2,2,True,5.050000000000
2203,77,19,2,2,True,5.050000000000
2203,78,31,2,2,True,5.050000000000
2203,79,27,2,2,True,5.050000000000
2203,80,27,2,2,True,5.050000000000
2203,81,23,2,2,True,5.050000000000
2203,82,27,2,2,True,5.050000000000
2203,83,31,2,2,True,5.050000000000
2203,84,31,2,2,True,5.050000000000
2203,85,31,2,2,True,5.050000000000
2203,86,31,2,2,True,5.050000000000
2203,87,23,2,2,True,5.050000000000
2203,88,31,2,2,True,5.050000000000
2203,89,19,2,2,True,5.050000000000
2203,90,23,2,2,True,5.050000000000
2203,91,31,2,2,True,5.050000000000
2203,92,31,2,2,True,5.050000000000
2203,93,19,2,2,True,5.050000000000
2203,94,19,2,2,True,5.050000000000
2203,95,31,2,2,True,5.050000000000
2203,96,31,2,2,True,5.050000000000
2203,97,63,1,1,True,4.200000000000
2203,98,63,1,1,True,4.550000000000
2203,99,127,3,1,True,4.450000000000
2203,100,127,3,3,True,4.200000000000
2203,101,127,3,3,True,4.650000000000
2203,102,191,2,3,True,4.750000000000
2203,103,191,2,2,True,4.300000000000
2203,104,190,1,2,True,4.722727272727
2203,105,253,3,2,True,4.950000000000
2203,106,253,3,3,True,4.837500000000
2203,107,253,3,3,True,4.987500000000
2203,108,253,3,3,True,4.883333333333
2203,109,254,1,1,True,4.575000000000
2203,110,254,1,1,True,4.825000000000
2203,111,254,1,1,True,4.925000000000
2203,112,254,1,1,True,4.925000000000
2203,113,254,1,1,True,5.187500000000
2203,114,253,3,3,True,4.600000000000
2203,115,253,3,3,True,4.916666666667
2203,116,252,0,3,True,4.950000000000
2203,117,253,3,3,True,4.887500000000
2203,118,253,3,3,True,4.887500000000
2203,119,253,3,3,True,4.883333333333
2203,120,254,1,1,True,4.575000000000
2203,121,254,1,1,True,5.125000000000
2203,122,254,1,1,True,4.887500000000
2203,123,253,3,3,True,4.600000000000
2203,124,253,3,3,True,5.087500000000
2203,125,253,3,3,True,5.016666666667
2203,126,252,0,0,True,4.666666666667
2203,127,252,0,0,True,4.916666666667
2203,128,255,3,0,True,5.166666666667
2203,129,239,1,1,True,4.516666666667
2203,130,231,1,1,True,4.700000000000
2203,131,227,1,1,True,4.266666666667
2203,132,234,2,2,True,4.516666666667
2203,133,234,2,2,True,4.700000000000
2203,134,239,1,2,True,4.633333333333
2203,135,235,3,3,True,4.383333333333
2203,136,231,1,3,True,4.566666666667
2203,137,227,1,3,True,4.500000000000
2203,138,239,1,1,True,3.800000000000
2203,139,231,1,1,True,4.112500000000
2203,140,239,1,1,True,4.112500000000
2203,141,238,1,1,True,4.112500000000
2203,142,226,3,3,True,4.316666666667
2203,143,226,3,3,True,4.566666666667
2203,144,238,1,3,True,4.566666666667
2203,145,234,2,2,True,4.316666666667
2203,146,230,2,2,True,4.566666666667
2203,147,230,2,2,True,4.500000000000
2203,148,235,3,3,True,4.250000000000
2203,149,239,1,3,True,4.500000000000
2203,150,231,1,3,True,4.500000000000
2203,151,239,1,1,True,3.862500000000
2203,152,238,1,1,True,4.175000000000
2203,153,238,1,1,True,4.237500000000
2203,154,237,0,0,True,4.383333333333
2203,155,238,1,0,True,4.566666666667
2203,156,238,1,0,True,4.500000000000
2203,157,235,3,3,True,4.183333333333
2203,158,239,1,3,True,4.433333333333
2203,159,239,1,3,True,4.433333333333
2203,160,239,1,1,True,4.950000000000
2203,161,235,3,1,True,4.762500000000
2203,162,227,1,1,True,4.425000000000
2203,163,239,1,1,True,4.887500000000
2203,164,239,1,1,True,4.916666666667
2203,165,235,3,3,True,4.200000000000
2203,166,227,1,3,True,4.383333333333
2203,167,231,1,3,True,4.583333333333
2203,168,227,1,1,True,4.037500000000
2203,169,231,1,1,True,4.278571428571
2203,170,234,2,1,True,4.450000000000
2203,171,230,2,2,True,4.133333333333
2203,172,239,1,2,True,4.516666666667
2203,173,239,1,2,True,4.250000000000
2203,174,239,1,1,True,3.850000000000
2203,175,239,1,1,True,4.100000000000
2203,176,239,1,1,True,4.162500000000
2203,177,226,3,3,True,4.466666666667
2203,178,226,3,3,True,4.316666666667
2203,179,238,1,3,True,4.316666666667
2203,180,234,2,2,True,4.466666666667
2203,181,234,2,2,True,4.516666666667
2203,182,230,2,2,True,4.516666666667
2203,183,238,1,1,True,3.975000000000
2203,184,230,2,1,True,4.225000000000
2203,185,230,2,1,True,4.225000000000
2203,186,226,3,3,True,4.133333333333
2203,187,234,2,3,True,4.383333333333
2203,188,238,1,3,True,4.783333333333
2203,189,230,2,2,True,4.533333333333
2203,190,226,3,2,True,4.316666666667
2203,191,238,1,2,True,4.250000000000
2203,192,227,1,1,True,3.850000000000
2203,193,243,1,1,True,4.762500000000
2203,194,242,0,1,True,5.025000000000
2203,195,242,0,0,True,4.533333333333
2203,196,246,2,0,True,4.887500000000
2203,197,253,3,0,True,5.016666666667
2203,198,248,0,0,True,4.850000000000
2203,199,249,2,2,True,4.666666666667
2203,200,248,0,2,True,4.850000000000
2203,201,241,1,2,True,4.887500000000
2203,202,249,2,2,True,5.016666666667
2203,203,252,0,0,True,4.700000000000
2203,204,241,1,0,True,4.987500000000
2203,205,253,3,0,True,5.087500000000
2203,206,241,1,1,True,4.637500000000
2203,207,253,3,1,True,4.887500000000
2203,208,245,1,1,True,5.016666666667
2203,209,240,3,3,True,4.600000000000
2203,210,253,3,3,True,4.887500000000
2203,211,249,2,3,True,5.050000000000
2203,212,253,3,3,True,4.987500000000
2203,213,253,3,3,True,4.783333333333
2203,214,246,2,2,True,4.575000000000
2203,215,254,1,2,True,5.087500000000
2203,216,249,2,2,True,4.916666666667
2203,217,240,3,3,True,4.666666666667
2203,218,248,0,3,True,4.950000000000
2203,219,249,2,3,True,4.783333333333
2203,220,250,1,1,True,4.837500000000
2203,221,249,2,1,True,4.916666666667
2203,222,240,3,1,True,5.050000000000
2203,223,245,1,1,True,4.887500000000
2203,224,253,3,3,True,4.733333333333
2203,225,210,1,3,True,3.983333333333
2203,226,210,1,3,True,4.050000000000
2203,227,209,1,1,True,3.800000000000
2203,228,209,1,1,True,4.116666666667
2203,229,208,1,1,True,4.116666666667
2203,230,220,1,1,True,4.050000000000
2203,231,208,1,1,True,5.487500000000
2203,232,216,1,1,True,5.487500000000
2203,233,220,1,1,True,5.466666666667
2203,234,208,1,1,True,4.050000000000
2203,235,208,1,1,True,4.050000000000
2203,236,212,1,1,True,3.983333333333
2203,237,221,3,3,True,3.666666666667
2203,238,210,1,3,True,3.850000000000
2203,239,214,2,3,True,3.850000000000
2203,240,214,2,2,True,5.050000000000
2203,241,158,1,2,True,5.362500000000
2203,242,157,1,2,True,5.383333333333
2203,243,148,2,2,True,5.175000000000
2203,244,150,2,2,True,5.050000000000
2203,245,91,2,2,True,5.050000000000
2203,246,83,2,2,True,5.050000000000
2203,247,83,2,2,True,5.050000000000
2203,248,95,0,0,True,3.400000000000
2203,249,83,2,0,True,3.650000000000
2203,250,91,2,0,True,3.650000000000
2203,251,83,2,2,True,4.800000000000
2203,252,31,2,2,True,5.050000000000
2203,253,23,2,2,True,5.050000000000
2203,254,31,2,2,True,5.050000000000
2203,255,19,2,2,True,3.650000000000
2203,256,27,2,2,True,3.650000000000
2203,257,27,2,2,True,5.050000000000
2203,258,27,2,2,True,5.050000000000
2203,259,19,2,2,True,5.050000000000
2203,260,31,2,2,True,5.050000000000
2203,261,31,2,2,True,5.050000000000
2203,262,27,2,2,True,5.050000000000
2203,263,31,2,2,True,5.050000000000
2203,264,31,2,2,True,5.050000000000
2203,265,23,2,2,True,5.050000000000
2203,266,23,2,2,True,5.050000000000
2203,267,23,2,2,True,5.050000000000
2203,268,27,2,2,True,5.050000000000
2203,269,31,2,2,True,5.050000000000
2203,270,23,2,2,True,5.050000000000
2203,271,27,2,2,True,5.050000000000
2203,272,23,2,2,True,5.050000000000
2203,273,19,2,2,True,5.050000000000
2203,274,27,2,2,True,5.050000000000
2203,275,19,2,2,True,5.050000000000
2203,276,31,2,2,True,5.050000000000
2203,277,31,2,2,True,5.050000000000
2203,278,27,2,2,True,5.050000000000
2203,279,31,2,2,True,5.050000000000
2203,280,31,2,2,True,5.050000000000
2203,281,31,2,2,True,5.050000000000
2203,282,27,2,2,True,5.050000000000
2203,283,31,2,2,True,5.050000000000
2203,284,27,2,2,True,5.050000000000
2203,285,31,2,2,True,5.050000000000
2203,286,23,2,2,True,5.050000000000
2203,287,23,2,2,True,5.050000000000
2203,288,31,2,2,True,5.050000000000
2203,289,63,1,1,True,4.200000000000
2203,290,63,1,1,True,4.550000000000
2203,291,127,3,1,True,4.550000000000
2203,292,127,3,3,True,4.400000000000
2203,293,127,3,3,True,4.550000000000
2203,294,191,2,3,True,4.450000000000
2203,295,191,2,2,True,4.400000000000
2203,296,191,2,2,True,4.550000000000
2203,297,191,2,2,True,4.631818181818
2203,298,254,1,1,True,4.584615384615
2203,299,252,0,1,True,4.850000000000
2203,300,253,3,1,True,4.987500000000
2203,301,253,3,3,True,4.533333333333
2203,302,254,1,3,True,4.916666666667
2203,303,254,1,3,True,4.850000000000
2203,304,255,3,3,True,4.700000000000
2203,305,255,3,3,True,4.762500000000
2203,306,254,1,1,True,4.575000000000
2203,307,254,1,1,True,4.887500000000
2203,308,253,3,1,True,4.916666666667
2203,309,252,0,0,True,4.666666666667
2203,310,252,0,0,True,4.916666666667
2203,311,252,0,0,True,4.950000000000
2203,312,253,3,3,True,4.737500000000
2203,313,253,3,3,True,4.850000000000
2203,314,253,3,3,True,5.116666666667
2203,315,252,0,0,True,4.800000000000
2203,316,253,3,0,True,4.850000000000
2203,317,253,3,0,True,4.783333333333
2203,318,254,1,1,True,4.575000000000
2203,319,254,1,1,True,4.825000000000
2203,320,255,3,1,True,4.637500000000
2203,321,239,1,1,True,4.266666666667
2203,322,226,3,3,True,4.516666666667
2203,323,238,1,3,True,4.766666666667
2203,324,230,2,3,True,4.766666666667
2203,325,230,2,2,True,4.450000000000
2203,326,230,2,2,True,4.633333333333
2203,327,239,1,2,True,4.566666666667
2203,328,239,1,1,True,3.925000000000
2203,329,226,3,1,True,4.175000000000
2203,330,238,1,1,True,4.237500000000
2203,331,238,1,1,True,4.266666666667
2203,332,225,3,3,True,4.516666666667
2203,333,237,0,3,True,4.766666666667
2203,334,225,3,3,True,4.700000000000
2203,335,237,0,0,True,4.383333333333
2203,336,226,3,0,True,4.566666666667
2203,337,238,1,0,True,4.500000000000
2203,338,235,3,3,True,4.250000000000
2203,339,239,1,3,True,4.500000000000
2203,340,227,1,3,True,4.500000000000
2203,341,235,3,3,True,4.500000000000
2203,342,239,1,1,True,3.862500000000
2203,343,234,2,1,True,4.175000000000
2203,344,238,1,1,True,4.175000000000
2203,345,238,1,1,True,4.175000000000
2203,346,226,3,3,True,4.316666666667
2203,347,238,1,3,True,4.500000000000
2203,348,231,1,3,True,4.500000000000
2203,349,231,1,1,True,3.862500000000
2203,350,238,1,1,True,4.175000000000
2203,351,238,1,1,True,4.237500000000
2203,352,235,3,3,True,5.166666666667
2203,353,239,1,3,True,4.450000000000
2203,354,239,1,3,True,4.383333333333
2203,355,239,1,1,True,3.975000000000
2203,356,239,1,1,True,4.225000000000
2203,357,238,1,1,True,4.225000000000
2203,358,238,1,1,True,4.287500000000
2203,359,226,3,3,True,4.600000000000
2203,360,226,3,3,True,4.650000000000
2203,361,238,1,3,True,4.450000000000
2203,362,234,2,2,True,4.533333333333
2203,363,226,3,2,True,4.916666666667
2203,364,230,2,2,True,4.650000000000
2203,365,235,3,3,True,4.000000000000
2203,366,239,1,3,True,4.250000000000
2203,367,235,3,3,True,4.250000000000
2203,368,231,1,1,True,3.912500000000
2203,369,238,1,1,True,4.225000000000
