case_id,category,cycle,rst,start,input_valid,no_path_in,min_key_occupancy_u16,bottleneck_fidelity_u16,offered_request_load_u16,utilization_imbalance_u16,expected_ready,expected_busy,expected_done,expected_output_valid,expected_invalid_state,expected_stall,expected_no_path_out,expected_state_id,expected_proposed_action,expected_selected_action,expected_profile_payload_hex,expected_switched,expected_dwell_count_sat,notes
integrated_0586,pipeline_wait,586,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,235,3,1,1B516,0,3,registered pipeline wait 2
integrated_0587,valid_complete,587,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 137; completion after N+3
integrated_0588,back_to_back_requests,588,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 138
integrated_0589,pipeline_wait,589,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0590,pipeline_wait,590,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0591,valid_complete,591,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 138; completion after N+3
integrated_0592,back_to_back_requests,592,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 139
integrated_0593,pipeline_wait,593,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0594,pipeline_wait,594,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0595,valid_complete,595,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 139; completion after N+3
integrated_0596,back_to_back_requests,596,0,1,1,0,49151,60948,32768,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 140
integrated_0597,pipeline_wait,597,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0598,pipeline_wait,598,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0599,dwell_switch,599,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,234,2,2,14399,1,1,locked test H4 trace decision 140; completion after N+3
integrated_0600,back_to_back_requests,600,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,234,2,2,14399,0,1,locked test H4 trace decision 141
integrated_0601,pipeline_wait,601,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 1
integrated_0602,pipeline_wait,602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 2
integrated_0603,dwell_hold,603,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,2,14399,0,2,locked test H4 trace decision 141; completion after N+3
integrated_0604,back_to_back_requests,604,0,1,1,0,49151,60948,0,16384,0,1,0,0,0,0,0,238,1,2,14399,0,2,locked test H4 trace decision 142
integrated_0605,pipeline_wait,605,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,2,14399,0,2,registered pipeline wait 1
integrated_0606,pipeline_wait,606,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,2,14399,0,2,registered pipeline wait 2
integrated_0607,dwell_hold,607,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,226,3,2,14399,0,3,locked test H4 trace decision 142; completion after N+3
integrated_0608,back_to_back_requests,608,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,226,3,2,14399,0,3,locked test H4 trace decision 143
integrated_0609,pipeline_wait,609,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,226,3,2,14399,0,3,registered pipeline wait 1
integrated_0610,pipeline_wait,610,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,226,3,2,14399,0,3,registered pipeline wait 2
integrated_0611,dwell_switch,611,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,1,1,locked test H4 trace decision 143; completion after N+3
integrated_0612,back_to_back_requests,612,0,1,1,0,49151,60948,0,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,1,locked test H4 trace decision 144
integrated_0613,pipeline_wait,613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,1,registered pipeline wait 1
integrated_0614,pipeline_wait,614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,1,registered pipeline wait 2
integrated_0615,dwell_hold,615,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,226,3,1,1B516,0,2,locked test H4 trace decision 144; completion after N+3
integrated_0616,back_to_back_requests,616,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,226,3,1,1B516,0,2,locked test H4 trace decision 145
integrated_0617,pipeline_wait,617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,226,3,1,1B516,0,2,registered pipeline wait 1
integrated_0618,pipeline_wait,618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,226,3,1,1B516,0,2,registered pipeline wait 2
integrated_0619,valid_complete,619,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 145; completion after N+3
integrated_0620,back_to_back_requests,620,0,1,1,0,49151,60948,0,8192,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 146
integrated_0621,pipeline_wait,621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0622,pipeline_wait,622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0623,dwell_switch,623,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,225,3,3,0A2A5,1,1,locked test H4 trace decision 146; completion after N+3
integrated_0624,back_to_back_requests,624,0,1,1,0,49151,60948,32768,8192,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,locked test H4 trace decision 147
integrated_0625,pipeline_wait,625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 1
integrated_0626,pipeline_wait,626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 2
integrated_0627,dwell_hold,627,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,233,0,3,0A2A5,0,2,locked test H4 trace decision 147; completion after N+3
integrated_0628,back_to_back_requests,628,0,1,1,0,49151,60948,49151,8192,0,1,0,0,0,0,0,233,0,3,0A2A5,0,2,locked test H4 trace decision 148
integrated_0629,pipeline_wait,629,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,233,0,3,0A2A5,0,2,registered pipeline wait 1
integrated_0630,pipeline_wait,630,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,233,0,3,0A2A5,0,2,registered pipeline wait 2
integrated_0631,dwell_hold,631,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,237,0,3,0A2A5,0,3,locked test H4 trace decision 148; completion after N+3
integrated_0632,back_to_back_requests,632,0,1,1,0,49151,60948,32768,8192,0,1,0,0,0,0,0,237,0,3,0A2A5,0,3,locked test H4 trace decision 149
integrated_0633,pipeline_wait,633,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,3,0A2A5,0,3,registered pipeline wait 1
integrated_0634,pipeline_wait,634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,3,0A2A5,0,3,registered pipeline wait 2
integrated_0635,dwell_switch,635,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,233,0,0,13329,1,1,locked test H4 trace decision 149; completion after N+3
integrated_0636,back_to_back_requests,636,0,1,1,0,49151,60948,49151,8192,0,1,0,0,0,0,0,233,0,0,13329,0,1,locked test H4 trace decision 150
integrated_0637,pipeline_wait,637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,233,0,0,13329,0,1,registered pipeline wait 1
integrated_0638,pipeline_wait,638,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,233,0,0,13329,0,1,registered pipeline wait 2
integrated_0639,valid_complete,639,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,237,0,0,13329,0,2,locked test H4 trace decision 150; completion after N+3
integrated_0640,back_to_back_requests,640,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,237,0,0,13329,0,2,locked test H4 trace decision 151
integrated_0641,pipeline_wait,641,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,0,13329,0,2,registered pipeline wait 1
integrated_0642,pipeline_wait,642,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,0,13329,0,2,registered pipeline wait 2
integrated_0643,dwell_hold,643,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,0,13329,0,3,locked test H4 trace decision 151; completion after N+3
integrated_0644,back_to_back_requests,644,0,1,1,0,49151,60948,32768,16384,0,1,0,0,0,0,0,238,1,0,13329,0,3,locked test H4 trace decision 152
integrated_0645,pipeline_wait,645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,0,13329,0,3,registered pipeline wait 1
integrated_0646,pipeline_wait,646,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,0,13329,0,3,registered pipeline wait 2
integrated_0647,dwell_switch,647,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,234,2,2,14399,1,1,locked test H4 trace decision 152; completion after N+3
integrated_0648,back_to_back_requests,648,0,1,1,0,49151,60948,16384,16384,0,1,0,0,0,0,0,234,2,2,14399,0,1,locked test H4 trace decision 153
integrated_0649,pipeline_wait,649,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 1
integrated_0650,pipeline_wait,650,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 2
integrated_0651,valid_complete,651,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,230,2,2,14399,0,2,locked test H4 trace decision 153; completion after N+3
integrated_0652,back_to_back_requests,652,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,230,2,2,14399,0,2,locked test H4 trace decision 154
integrated_0653,pipeline_wait,653,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,230,2,2,14399,0,2,registered pipeline wait 1
integrated_0654,pipeline_wait,654,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,230,2,2,14399,0,2,registered pipeline wait 2
integrated_0655,dwell_hold,655,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,2,14399,0,3,locked test H4 trace decision 154; completion after N+3
integrated_0656,back_to_back_requests,656,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,239,1,2,14399,0,3,locked test H4 trace decision 155
integrated_0657,pipeline_wait,657,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,2,14399,0,3,registered pipeline wait 1
integrated_0658,pipeline_wait,658,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,2,14399,0,3,registered pipeline wait 2
integrated_0659,dwell_switch,659,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,1,1B516,1,1,locked test H4 trace decision 155; completion after N+3
integrated_0660,back_to_back_requests,660,0,1,1,0,49151,60948,0,32768,0,1,0,0,0,0,0,239,1,1,1B516,0,1,locked test H4 trace decision 156
integrated_0661,pipeline_wait,661,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,1,registered pipeline wait 1
integrated_0662,pipeline_wait,662,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,1,registered pipeline wait 2
integrated_0663,valid_complete,663,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,227,1,1,1B516,0,2,locked test H4 trace decision 156; completion after N+3
integrated_0664,back_to_back_requests,664,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,227,1,1,1B516,0,2,locked test H4 trace decision 157
integrated_0665,pipeline_wait,665,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,2,registered pipeline wait 1
integrated_0666,pipeline_wait,666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,2,registered pipeline wait 2
integrated_0667,valid_complete,667,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 157; completion after N+3
integrated_0668,back_to_back_requests,668,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 158
integrated_0669,pipeline_wait,669,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0670,pipeline_wait,670,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0671,valid_complete,671,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 158; completion after N+3
integrated_0672,back_to_back_requests,672,0,1,1,0,49151,60948,0,8192,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 159
integrated_0673,pipeline_wait,673,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0674,pipeline_wait,674,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0675,dwell_switch,675,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,225,3,3,0A2A5,1,1,locked test H4 trace decision 159; completion after N+3
integrated_0676,back_to_back_requests,676,0,1,1,0,49151,60948,0,32768,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,locked test H4 trace decision 160
integrated_0677,pipeline_wait,677,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 1
integrated_0678,pipeline_wait,678,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 2
integrated_0679,dwell_hold,679,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,227,1,3,0A2A5,0,2,locked test H4 trace decision 160; completion after N+3
integrated_0680,back_to_back_requests,680,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,227,1,3,0A2A5,0,2,locked test H4 trace decision 161
integrated_0681,pipeline_wait,681,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,3,0A2A5,0,2,registered pipeline wait 1
integrated_0682,pipeline_wait,682,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,3,0A2A5,0,2,registered pipeline wait 2
integrated_0683,dwell_hold,683,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,3,0A2A5,0,3,locked test H4 trace decision 161; completion after N+3
integrated_0684,back_to_back_requests,684,0,1,1,0,49151,60948,0,32768,0,1,0,0,0,0,0,239,1,3,0A2A5,0,3,locked test H4 trace decision 162
integrated_0685,pipeline_wait,685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,3,0A2A5,0,3,registered pipeline wait 1
integrated_0686,pipeline_wait,686,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,3,0A2A5,0,3,registered pipeline wait 2
integrated_0687,dwell_switch,687,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,227,1,1,1B516,1,1,locked test H4 trace decision 162; completion after N+3
integrated_0688,back_to_back_requests,688,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,227,1,1,1B516,0,1,locked test H4 trace decision 163
integrated_0689,pipeline_wait,689,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,1,registered pipeline wait 1
integrated_0690,pipeline_wait,690,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,1,registered pipeline wait 2
integrated_0691,valid_complete,691,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,1,1B516,0,2,locked test H4 trace decision 163; completion after N+3
integrated_0692,back_to_back_requests,692,0,1,1,0,49151,60948,16384,32768,0,1,0,0,0,0,0,239,1,1,1B516,0,2,locked test H4 trace decision 164
integrated_0693,pipeline_wait,693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,2,registered pipeline wait 1
integrated_0694,pipeline_wait,694,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,2,registered pipeline wait 2
integrated_0695,valid_complete,695,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,231,1,1,1B516,0,3,locked test H4 trace decision 164; completion after N+3
integrated_0696,back_to_back_requests,696,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,231,1,1,1B516,0,3,locked test H4 trace decision 165
integrated_0697,pipeline_wait,697,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,231,1,1,1B516,0,3,registered pipeline wait 1
integrated_0698,pipeline_wait,698,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,231,1,1,1B516,0,3,registered pipeline wait 2
integrated_0699,valid_complete,699,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,1,1B516,0,3,locked test H4 trace decision 165; completion after N+3
integrated_0700,back_to_back_requests,700,0,1,1,0,49151,60948,32768,16384,0,1,0,0,0,0,0,239,1,1,1B516,0,3,locked test H4 trace decision 166
integrated_0701,pipeline_wait,701,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,3,registered pipeline wait 1
integrated_0702,pipeline_wait,702,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,1,1B516,0,3,registered pipeline wait 2
integrated_0703,dwell_switch,703,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,234,2,2,14399,1,1,locked test H4 trace decision 166; completion after N+3
integrated_0704,back_to_back_requests,704,0,1,1,0,49151,60948,49151,32768,0,1,0,0,0,0,0,234,2,2,14399,0,1,locked test H4 trace decision 167
integrated_0705,pipeline_wait,705,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 1
integrated_0706,pipeline_wait,706,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 2
integrated_0707,dwell_hold,707,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,239,1,2,14399,0,2,locked test H4 trace decision 167; completion after N+3
integrated_0708,back_to_back_requests,708,0,1,1,0,49151,60948,0,32768,0,1,0,0,0,0,0,239,1,2,14399,0,2,locked test H4 trace decision 168
integrated_0709,pipeline_wait,709,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,2,14399,0,2,registered pipeline wait 1
integrated_0710,pipeline_wait,710,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,239,1,2,14399,0,2,registered pipeline wait 2
integrated_0711,dwell_hold,711,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,227,1,2,14399,0,3,locked test H4 trace decision 168; completion after N+3
integrated_0712,back_to_back_requests,712,0,1,1,0,49151,60948,0,32768,0,1,0,0,0,0,0,227,1,2,14399,0,3,locked test H4 trace decision 169
integrated_0713,pipeline_wait,713,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,2,14399,0,3,registered pipeline wait 1
integrated_0714,pipeline_wait,714,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,2,14399,0,3,registered pipeline wait 2
integrated_0715,dwell_switch,715,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,227,1,1,1B516,1,1,locked test H4 trace decision 169; completion after N+3
integrated_0716,back_to_back_requests,716,0,1,1,0,49151,60948,32768,32768,0,1,0,0,0,0,0,227,1,1,1B516,0,1,locked test H4 trace decision 170
integrated_0717,pipeline_wait,717,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,1,registered pipeline wait 1
integrated_0718,pipeline_wait,718,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227,1,1,1B516,0,1,registered pipeline wait 2
integrated_0719,dwell_hold,719,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,235,3,1,1B516,0,2,locked test H4 trace decision 170; completion after N+3
integrated_0720,back_to_back_requests,720,0,1,1,0,49151,60948,16384,32768,0,1,0,0,0,0,0,235,3,1,1B516,0,2,locked test H4 trace decision 171
integrated_0721,pipeline_wait,721,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,235,3,1,1B516,0,2,registered pipeline wait 1
integrated_0722,pipeline_wait,722,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,235,3,1,1B516,0,2,registered pipeline wait 2
integrated_0723,valid_complete,723,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,231,1,1,1B516,0,3,locked test H4 trace decision 171; completion after N+3
integrated_0724,back_to_back_requests,724,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,231,1,1,1B516,0,3,locked test H4 trace decision 172
integrated_0725,pipeline_wait,725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,231,1,1,1B516,0,3,registered pipeline wait 1
integrated_0726,pipeline_wait,726,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,231,1,1,1B516,0,3,registered pipeline wait 2
integrated_0727,valid_complete,727,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 172; completion after N+3
integrated_0728,back_to_back_requests,728,0,1,1,0,49151,60948,32768,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,3,locked test H4 trace decision 173
integrated_0729,pipeline_wait,729,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 1
integrated_0730,pipeline_wait,730,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,3,registered pipeline wait 2
integrated_0731,dwell_switch,731,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,234,2,2,14399,1,1,locked test H4 trace decision 173; completion after N+3
integrated_0732,back_to_back_requests,732,0,1,1,0,49151,60948,32768,16384,0,1,0,0,0,0,0,234,2,2,14399,0,1,locked test H4 trace decision 174
integrated_0733,pipeline_wait,733,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 1
integrated_0734,pipeline_wait,734,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,1,registered pipeline wait 2
integrated_0735,valid_complete,735,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,234,2,2,14399,0,2,locked test H4 trace decision 174; completion after N+3
integrated_0736,back_to_back_requests,736,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,234,2,2,14399,0,2,locked test H4 trace decision 175
integrated_0737,pipeline_wait,737,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,2,registered pipeline wait 1
integrated_0738,pipeline_wait,738,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,234,2,2,14399,0,2,registered pipeline wait 2
integrated_0739,dwell_hold,739,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,2,14399,0,3,locked test H4 trace decision 175; completion after N+3
integrated_0740,back_to_back_requests,740,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,238,1,2,14399,0,3,locked test H4 trace decision 176
integrated_0741,pipeline_wait,741,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,2,14399,0,3,registered pipeline wait 1
integrated_0742,pipeline_wait,742,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,2,14399,0,3,registered pipeline wait 2
integrated_0743,dwell_switch,743,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,1,1,locked test H4 trace decision 176; completion after N+3
integrated_0744,back_to_back_requests,744,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,238,1,1,1B516,0,1,locked test H4 trace decision 177
integrated_0745,pipeline_wait,745,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,1,registered pipeline wait 1
integrated_0746,pipeline_wait,746,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,1,registered pipeline wait 2
integrated_0747,valid_complete,747,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,0,2,locked test H4 trace decision 177; completion after N+3
integrated_0748,back_to_back_requests,748,0,1,1,0,49151,60948,49151,8192,0,1,0,0,0,0,0,238,1,1,1B516,0,2,locked test H4 trace decision 178
integrated_0749,pipeline_wait,749,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,2,registered pipeline wait 1
integrated_0750,pipeline_wait,750,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238,1,1,1B516,0,2,registered pipeline wait 2
integrated_0751,dwell_hold,751,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,237,0,1,1B516,0,3,locked test H4 trace decision 178; completion after N+3
integrated_0752,back_to_back_requests,752,0,1,1,0,49151,60948,0,8192,0,1,0,0,0,0,0,237,0,1,1B516,0,3,locked test H4 trace decision 179
integrated_0753,pipeline_wait,753,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,1,1B516,0,3,registered pipeline wait 1
integrated_0754,pipeline_wait,754,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,1,1B516,0,3,registered pipeline wait 2
integrated_0755,dwell_switch,755,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,225,3,3,0A2A5,1,1,locked test H4 trace decision 179; completion after N+3
integrated_0756,back_to_back_requests,756,0,1,1,0,49151,60948,49151,8192,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,locked test H4 trace decision 180
integrated_0757,pipeline_wait,757,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 1
integrated_0758,pipeline_wait,758,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,1,registered pipeline wait 2
integrated_0759,dwell_hold,759,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,237,0,3,0A2A5,0,2,locked test H4 trace decision 180; completion after N+3
integrated_0760,back_to_back_requests,760,0,1,1,0,49151,60948,0,8192,0,1,0,0,0,0,0,237,0,3,0A2A5,0,2,locked test H4 trace decision 181
integrated_0761,pipeline_wait,761,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,3,0A2A5,0,2,registered pipeline wait 1
integrated_0762,pipeline_wait,762,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,237,0,3,0A2A5,0,2,registered pipeline wait 2
integrated_0763,valid_complete,763,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,225,3,3,0A2A5,0,3,locked test H4 trace decision 181; completion after N+3
integrated_0764,back_to_back_requests,764,0,1,1,0,49151,60948,49151,16384,0,1,0,0,0,0,0,225,3,3,0A2A5,0,3,locked test H4 trace decision 182
integrated_0765,pipeline_wait,765,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,3,registered pipeline wait 1
integrated_0766,pipeline_wait,766,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,225,3,3,0A2A5,0,3,registered pipeline wait 2
integrated_0767,dwell_switch,767,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,238,1,1,1B516,1,1,locked test H4 trace decision 182; completion after N+3
